,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click
20,-1.2464042272299055e-16,0.0,-4.2100765008654587e-16,-1.2048574196555752e-16,3.693049562162683e-18,3.3495959528815533e-15,-1.723423129009252e-16,-2.1604339938651696e-16,-9.52652909972882e-16,-1.2162443224722436e-15,-1.474142283563271e-16,1.1940860250992674e-16,-6.105841942775635e-16,6.742892992248699e-16,8.432463166938126e-17,-1.2193218637740458e-15,-9.164917996767058e-16,-1.543079208723641e-15,-4.0623545183789514e-16,-1.5833949997772502e-16,4.665552613532189e-16,-5.180117519193523e-15,-2.1493548451786814e-15,7.539976189415477e-17,-6.179702934018889e-16,7.792334576163261e-16,8.463238579956148e-17,-4.8702091101020383e-17,-2.5860964251706912e-17,7.878505732613723e-15,-5.558808976380288e-18,-2.13335163040931e-15,5.441093021586352e-16,1.481451444155051e-16,2.154278911261565e-17,1.8126718267615168e-16,-2.533970569371416e-16
21,2.0404098830948824e-16,0.0,-1.002047447866808e-15,2.608216253277395e-17,-6.327424916505396e-16,9.503447539965304e-16,-1.4156689988290284e-16,-2.2773805633336544e-17,-9.915838074406804e-16,-5.35492186513589e-16,-6.432061320766672e-17,1.9757815157570354e-16,1.2950293797983807e-15,7.961599347762383e-16,-2.1081157917345314e-16,-1.1140699512524093e-16,1.3541181727929837e-16,-8.943335023037297e-16,1.0694456023762769e-16,3.2314183668923477e-18,-1.526460485693909e-15,1.0746774225893407e-15,2.79440750203643e-16,-2.1965951041613457e-17,-2.9864460792688894e-15,5.847328473424248e-16,1.6864926333876252e-16,-7.820801833204932e-17,1.6065727327064483e-17,-5.682372259647648e-15,-1.0856748240849996e-17,-3.6191885709194294e-16,-8.013917549893022e-16,-1.4252863153971603e-17,1.7680474778853844e-16,3.825383838140179e-16,2.8736541905578375e-17
22,1.5895500823808546e-16,0.0,-5.958119960289128e-16,-4.0765881468997867e-16,1.1386902816668273e-15,4.245775979966365e-15,-3.0209145418490746e-15,-1.186699925974942e-15,-1.8530645563476713e-16,-2.880578658486893e-16,-9.40188867700583e-17,1.9080756071173862e-16,-3.2942002094491133e-15,-2.4620330414417884e-16,5.311836286910659e-16,-1.96839541663271e-15,-5.736536986559367e-16,-1.6760289929614976e-15,-5.5103016359397724e-17,4.74864622868085e-16,1.1140699512524094e-15,9.355725557478797e-17,-1.9523922018633385e-15,-1.3848935858110062e-16,-1.551080816108327e-16,-5.453403186793562e-16,-2.4220250045183597e-16,-2.900582676948607e-17,8.347830781138564e-18,-5.465713352000771e-15,7.539976189415477e-18,7.386099124325366e-18,-6.019670786325173e-16,3.191025637306193e-17,1.7480434594236698e-16,-4.1546807574330185e-17,-5.550345737800332e-16
23,-1.0675221390626505e-16,0.0,-1.1719277277262914e-15,2.6255274231000325e-18,5.724226821352159e-16,-6.7336603683432915e-16,2.292768269842666e-16,4.203921418261854e-16,-3.043688347482411e-16,-7.669232924091172e-16,-7.770791787050645e-17,4.2470069964870855e-17,4.0623545183789514e-17,-1.2617919337389167e-17,2.3943271328021394e-16,3.200642953874325e-17,3.8961672880816307e-16,-2.0213291270237085e-15,2.8621134106760794e-17,2.0446415023848602e-17,-1.4033588336218196e-15,-1.1571555294776405e-16,-8.284741184451618e-16,2.0331007225031018e-17,-1.1226870668974557e-15,-3.859236792460004e-16,6.524387559820739e-17,-7.543823116042731e-17,-2.0860560718563787e-17,1.8120563185011564e-15,4.928874741167643e-18,4.179301087847436e-16,1.7603536246308789e-16,-1.259483777762565e-16,1.109453639299706e-16,1.6657192296004602e-16,-2.2666091687773464e-16
24,1.1856227865193114e-16,0.0,-6.721350203136083e-16,1.1059914053351784e-16,2.583903676993157e-15,-1.106683852128084e-15,-1.8908413758272937e-15,1.0808325051929451e-15,-2.1275043019358855e-15,4.628622117910562e-16,1.1079148686488049e-16,-1.0303608278433885e-15,8.124709036757903e-16,-9.903527909199594e-16,2.3389313893696992e-17,1.5553893739308498e-15,5.594970086676464e-16,2.84980324546887e-16,3.2129531190815343e-16,3.292969192928392e-17,-5.108718560991711e-17,-1.2507127850524285e-15,-1.0057404974289707e-15,-1.397203751018215e-16,1.5190743865695836e-15,1.2642539667803583e-15,4.964074119807006e-16,4.674015852112146e-18,-6.575840203460246e-18,4.195304302616808e-15,1.7352043418052138e-17,-4.862515256847532e-16,-3.8161512142347724e-16,2.154278911261565e-18,-2.338931389369699e-16,1.097143474092497e-16,-2.839801236238013e-16
25,1.3579650994202365e-16,0.0,-1.024205745239784e-15,1.447406143503864e-18,3.0529209713878177e-16,-1.9290028879696415e-15,1.2199373720344061e-15,-3.828461379441981e-16,1.4806051202970555e-15,7.533821106811873e-16,1.8465247810813415e-17,-6.75828069875771e-16,1.5929353778128372e-15,-2.2281399025048186e-16,-3.939252866306862e-17,-2.935974401919333e-16,6.906002681244217e-16,8.61711564504626e-18,-6.40128590774865e-17,-1.6926477159912297e-18,-1.4292101805569583e-15,8.666356305875096e-16,-1.1682346781641288e-15,6.385898201239639e-17,-2.7919454689949884e-15,-2.966749814937355e-16,1.1386902816668272e-17,-9.122986496530002e-17,7.101787203279964e-19,3.0184525088076327e-15,-2.321860652461265e-17,-1.9203857723245952e-16,3.2129531190815343e-16,-1.708035422500241e-17,-5.1702693870277563e-17,2.575902069608471e-16,-8.174719082912189e-17
26,2.606677482626494e-16,0.0,6.40128590774865e-17,-1.573392990546393e-16,7.287617802667694e-16,-6.85553100389466e-15,-1.083294538234387e-16,3.5822580752978026e-16,-2.9202789412801414e-15,-1.6003214769371625e-16,-3.908477453288839e-17,-9.023351096884156e-16,-2.481729305773323e-15,3.2221857429869407e-16,-9.66347968765902e-16,1.2464042272299054e-15,6.906002681244217e-16,8.734062214514745e-16,-2.1296585808471472e-16,3.78537580121675e-16,4.8625152568475325e-17,1.8686830784543174e-15,3.3828333989410177e-15,-4.367704319417142e-17,-9.700410183280646e-16,-2.8313379976580567e-16,-8.909482068717473e-17,-3.719978048553452e-17,5.926671335111337e-18,2.875654592404009e-15,-5.322222988804241e-17,1.640945022120952e-15,-1.5757011465227447e-16,-3.1929491006198195e-18,9.217236198897696e-17,3.5945682405050114e-16,1.7926678082998022e-17
27,2.9144316128067173e-16,0.0,8.814078288361603e-16,8.690207250964063e-17,-6.807521359586545e-16,-2.6257582386976674e-15,-1.632327906475906e-15,-1.0439020095713183e-15,2.124888391829354e-15,-6.204323264433308e-16,6.278184255676561e-17,2.50511861966702e-16,7.903126063028142e-16,-5.4780235172079795e-17,-1.6564866056950535e-16,1.8052857276371914e-15,3.5945682405050114e-16,2.4300266119030453e-15,-1.1947015333596278e-15,-3.4806992123383286e-16,1.6341744312569872e-15,5.902724216856688e-16,2.2921527615823054e-15,9.571153448604953e-17,-6.031980951532382e-16,-1.6520241708074402e-15,5.908879299460293e-17,-2.362012949133216e-16,-2.728913576207451e-18,3.811227148151889e-15,-6.9004246376347e-19,1.1005287695244796e-15,-3.680739396955474e-16,4.50090415388577e-18,1.4772198248650732e-16,-2.2250623612030163e-16,-1.7252696537903333e-15
28,-5.454941957444463e-17,0.0,-2.5358940326850423e-15,-7.401486830834377e-17,1.3233427597749613e-15,2.2084436381732843e-15,3.5699479100905934e-17,6.093531777568427e-16,-7.210679270122638e-16,-1.083294538234387e-15,7.386099124325366e-18,9.294174731442752e-16,-6.40128590774865e-16,-4.1854561704510407e-16,-2.2173685079485108e-16,2.60175341654361e-15,9.331105227064378e-16,1.0980667364830377e-15,-3.068308677896829e-16,-1.9465448733899142e-16,-2.1235034982435425e-15,-7.262997472253276e-16,8.690976636289514e-16,8.678666471082305e-17,-1.1965480581407093e-15,9.725030513695065e-16,1.7788188724416923e-16,2.1311973514980483e-17,-1.3723910742724345e-17,1.5855492786885119e-15,-3.8631558489615174e-18,-1.4722957587821895e-15,-4.554761126667308e-16,-1.4637555816696884e-16,-1.5757011465227447e-16,-2.1588952232142684e-16,-1.0898343135007167e-16
29,5.939654712478315e-17,0.0,-2.4558779588381843e-16,4.347027088795658e-17,1.408282899704703e-15,-6.696729872721665e-16,6.770590863964918e-16,-8.61711564504626e-17,1.333806400201089e-15,-6.893692516037008e-17,-1.0463640426127601e-17,3.003680310558982e-16,-2.654071618674248e-15,3.6345762774284405e-16,-1.1116079182109675e-15,1.0402089600091557e-15,2.8682684932796835e-16,4.882211521179067e-15,-4.800964430811488e-16,-7.83234261308669e-16,1.0894496208379915e-16,1.932695937531804e-15,-2.282304629416538e-15,2.50511861966702e-16,1.9105376401588278e-15,-1.329497842378566e-16,-5.01023723933404e-16,-7.909281145631745e-17,9.56081483329421e-18,2.107500283474171e-15,3.608417176363121e-17,4.357798483351966e-16,2.492808454459811e-16,1.7782418334476043e-17,-7.386099124325366e-18,-3.4083769917459763e-16,1.0544425885299911e-16
